         5.5104399055e+00          4.8989283204e-01          1.1483509430e-02          4.9752793868e-01
         5.5331585505e+00          4.9793829671e-01          1.1359322496e-02          5.0577754674e-01
         5.5556336593e+00          5.0620319881e-01          1.1237554376e-02          5.1425131735e-01
         5.5778703308e+00          5.1468603719e-01          1.1118335767e-02          5.2294776950e-01
         5.5998738816e+00          5.2338549151e-01          1.1001775405e-02          5.3186560382e-01
         5.6216498067e+00          5.3230041882e-01          1.0887962524e-02          5.4100369935e-01
         5.6432037450e+00          5.4142985009e-01          1.0776969155e-02          5.5036111011e-01
         5.6645414495e+00          5.5077298663e-01          1.0668852261e-02          5.5993706161e-01
         5.6856687609e+00          5.6032919668e-01          1.0563655698e-02          5.6973094753e-01
         5.7065915849e+00          5.7009801207e-01          1.0461412013e-02          5.7974232645e-01
         5.7273158731e+00          5.8007912520e-01          1.0362144089e-02          5.8997091887e-01
         5.7478476064e+00          5.9027238628e-01          1.0265866638e-02          6.0041660458e-01
         5.7681927815e+00          6.0067780092e-01          1.0172587552e-02          6.1107942027e-01
         5.7883573998e+00          6.1129552820e-01          1.0082309129e-02          6.2195955768e-01
         5.8083474581e+00          6.2212587906e-01          9.9950291816e-03          6.3305736210e-01
         5.8281689422e+00          6.3316931525e-01          9.9107420401e-03          6.4437333135e-01
         5.8478278211e+00          6.4442644881e-01          9.8294394568e-03          6.5590811540e-01
         5.8673300440e+00          6.5589804204e-01          9.7511114301e-03          6.6766251635e-01
         5.8866815379e+00          6.6758500805e-01          9.6757469532e-03          6.7963748919e-01
         5.9058882073e+00          6.7948841199e-01          9.6033346985e-03          6.9183414301e-01
         5.9249559346e+00          6.9160947284e-01          9.5338636484e-03          7.0425374299e-01
         5.9438905819e+00          7.0394956596e-01          9.4673236797e-03          7.1689771304e-01
         5.9626979942e+00          7.1651022630e-01          9.4037061117e-03          7.2976763916e-01
         5.9813840026e+00          7.2929315247e-01          9.3430042261e-03          7.4286527361e-01
         5.9999544301e+00          7.4230021154e-01          9.2852137656e-03          7.5619253996e-01
         6.0184150970e+00          7.5553344488e-01          9.2303334217e-03          7.6975153900e-01
         6.0367718276e+00          7.6899507481e-01          9.1783653165e-03          7.8354455568e-01
         6.0550304586e+00          7.8268751244e-01          9.1293154894e-03          7.9757406709e-01
         6.0731968474e+00          7.9661336662e-01          9.0831943948e-03          8.1184275167e-01
         6.0912768822e+00          8.1077545412e-01          9.0400174214e-03          8.2635349967e-01
         6.1092764931e+00          8.2517681128e-01          8.9998054402e-03          8.4110942508e-01
         6.1272016639e+00          8.3982070719e-01          8.9625853935e-03          8.5611387910e-01
         6.1450584458e+00          8.5471065859e-01          8.9283909345e-03          8.7137046541e-01
         6.1628529720e+00          8.6985044676e-01          8.8972631309e-03          8.8688305746e-01
         6.1805914745e+00          8.8524413657e-01          8.8692512458e-03          9.0265581794e-01
         6.1982803017e+00          9.0089609801e-01          8.8444136142e-03          9.1869322083e-01
         6.2159259390e+00          9.1681103061e-01          8.8228186324e-03          9.3500007632e-01
         6.2335350308e+00          9.3299399095e-01          8.8045458847e-03          9.5158155899e-01
         6.2511144056e+00          9.4945042407e-01          8.7896874339e-03          9.6844323985e-01
         6.2686711043e+00          9.6618619893e-01          8.7783493084e-03          9.8559112262e-01
         6.2862124107e+00          9.8320764899e-01          8.7706532260e-03          1.0030316852e+00
         6.3037458879e+00          1.0005216185e+00          8.7667386030e-03          1.0207719269e+00
         6.3212794177e+00          1.0181355153e+00          8.7667649075e-03          1.0388194226e+00
         6.3388212466e+00          1.0360573722e+00          8.7709144333e-03          1.0571823850e+00
         6.3563800378e+00          1.0542959167e+00          8.7793955838e-03          1.0758697365e+00
         6.3739649313e+00          1.0728606532e+00          8.7924467868e-03          1.0948911924e+00
         6.3915856137e+00          1.0917619569e+00          8.8103411853e-03          1.1142573576e+00
         6.4092523983e+00          1.1110111858e+00          8.8333922955e-03          1.1339798402e+00
         6.4269763201e+00          1.1306208102e+00          8.8619608784e-03          1.1540713845e+00
         6.4447692467e+00          1.1506045677e+00          8.8964633434e-03          1.1745460288e+00
         6.4626440110e+00          1.1709776463e+00          8.9373821061e-03          1.1954192926e+00
